lat,long,STRUCTURE_NUMBER_008,county,location,intersects,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.563494,-76.665983,100000030052010,Baltimore County,@ IS 83,IS 83,COLD BOTTOM RD,1955,Good,500,752,02,16,State Highway Agency,State Highway Agency,500 vehicles
39.55500031,-76.66500092,100000030053020,Baltimore County,2.80 MI S OF MD 137,BUFFALO CREEK,IS 83,1955,Fair,64381,NA,12,15,State Highway Agency,State Highway Agency,64381 vehicles
39.54833221,-76.66666412,100000030054010,Baltimore County,1.09 MI S OF COLD BOT RD,BELFAST ROAD,IS 83,1955,Fair,62891,NA,10,15,State Highway Agency,State Highway Agency,62891 vehicles
39.53333282,-76.66333008,100000030055011,Baltimore County,0.9 M N OF BR NO 0305600,QUAKER BOTTOM ROAD,IS 83 NBR,1999,Good,33380,NA,09,15,State Highway Agency,State Highway Agency,33380 vehicles
39.53333282,-76.66333008,100000030055012,Baltimore County,0.9 M N OF BR NO 0305600,QUAKER BOTTOM ROAD,IS 83 SBR,1959,Fair,33380,NA,09,15,State Highway Agency,State Highway Agency,33380 vehicles
39.52166748,-76.66166687,100000030056011,Baltimore County,0.9 M S OF BR NO 0305500,THORNTON MILL ROAD,IS 83 NBR,1953,Fair,60263,NA,09,15,State Highway Agency,State Highway Agency,60263 vehicles
39.52166748,-76.66166687,100000030056012,Baltimore County,0.9 M S OF BR NO 0305500,THORNTON MILL ROAD,IS 83 SBR,1959,Fair,60263,NA,09,15,State Highway Agency,State Highway Agency,60263 vehicles
39.51166534,-76.66833496,100000030057010,Baltimore County,0.81 M S OF BR NO 0305600,WESTERN RUN,IS 83,1953,Fair,60263,NA,02,16,State Highway Agency,State Highway Agency,60263 vehicles
39.49499893,-76.66833496,100000030058011,Baltimore County,0.91 MI N OF BEAVERDAM RD,SHAWAN ROAD EBR,IS 83 NBR,1953,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.49499893,-76.66833496,100000030058012,Baltimore County,0.90 MI N OF BEAVERDAM RD,SHAWAN ROAD EBR,IS 83 SBR,1959,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.48833466,-76.66666412,100000030059020,Baltimore County,0.41 MI N OF BEAVERDAM RD,OREGON BRANCH,IS 83,1949,Good,85051,NA,08,15,State Highway Agency,State Highway Agency,85051 vehicles
39.482014,-76.665297,100000030060010,Baltimore County,AT IS 83,IS 83,BEAVERDAM ROAD,1973,Fair,5584,NA,01,16,State Highway Agency,State Highway Agency,5584 vehicles
39.47499847,-76.66500092,100000030061020,Baltimore County,0.31 MI N OF WARREN RD,BEAVERDAM RUN,IS 83,1949,Fair,85051,NA,11,16,State Highway Agency,State Highway Agency,85051 vehicles
39.45500183,-76.64666748,100000030062011,Baltimore County,1.42 M N OF TIMONIUM ROAD,PADONIA ROAD,IS 83 NBR,1950,Poor,113761,408,09,15,State Highway Agency,State Highway Agency,113761 vehicles
39.45500183,-76.64666748,100000030062012,Baltimore County,1.42 M N OF TIMONIUM ROAD,PADONIA ROAD,IS 83 SBR,1950,Fair,113761,250,09,15,State Highway Agency,State Highway Agency,113761 vehicles
39.4383316,-76.63500214,100000030064011,Baltimore County,1.005 MI N OF MD 131,TIMONIUM ROAD,IS 83 NBR,1954,Fair,137301,NA,02,16,State Highway Agency,State Highway Agency,137301 vehicles
39.4383316,-76.63500214,100000030064012,Baltimore County,1.005 MI N OF MD 131,TIMONIUM ROAD,IS 83 SBR,1954,Fair,137301,573,02,16,State Highway Agency,State Highway Agency,137301 vehicles
39.3454083333333,-76.81751111111112,100000030066010,Baltimore County,0.22 MI W OF OLD COURT RD,BRICE RUN,MD 125,1930,Fair,5551,89,08,16,State Highway Agency,State Highway Agency,5551 vehicles
39.3247527777778,-76.71486944444445,100000030067010,Baltimore County,0.29 MI W OF BALT CITY,GWYNNS FALLS,GWYNN OAK AVENUE,1900,Fair,20280,472,05,15,State Highway Agency,State Highway Agency,20280 vehicles
39.5214722222222,-76.76639722222222,100000030068010,Baltimore County,2.36 MILE WEST OF MD 25,PINEY RUN,MD 128,1945,Fair,2991,108,05,15,State Highway Agency,State Highway Agency,2991 vehicles
39.5132527777778,-76.76875,100000030069010,Baltimore County,3.00 MI W OF MD 25,MCGILL RUN,MD 128,1929,Poor,2991,47,01,17,State Highway Agency,State Highway Agency,2991 vehicles
39.4950833333333,-76.78524444444444,100000030070010,Baltimore County,3.05 MI E OF MD 30,SLADE RUN,MD 128,1990,Fair,2991,NA,11,15,State Highway Agency,State Highway Agency,2991 vehicles
39.4752111111111,-76.82057777777777,100000030071010,Baltimore County,0.48 MI E OF MD 30,CSX TRANSPORTATION,MD 128,1947,Fair,14800,1109,01,16,State Highway Agency,State Highway Agency,14800 vehicles
39.4360305555556,-76.73010555555555,100000030072010,Baltimore County,1.81 MI N OF MD 130,NORTH BRANCH,MD 129,1900,Fair,900,144,03,16,State Highway Agency,State Highway Agency,900 vehicles
39.4072666666667,-76.72924444444445,100000030073020,Baltimore County,0.27 MI S OF MD 130,JONES FALLS,MD 129,1957,Fair,8700,NA,08,16,State Highway Agency,State Highway Agency,8700 vehicles
39.4220472222222,-76.71033055555556,100000030074010,Baltimore County,1.50 MILE EAST OF MD 129,NORTH BRANCH,MD 130,1900,Fair,5500,69,07,16,State Highway Agency,State Highway Agency,5500 vehicles
39.424153,-76.637697,100000030076010,Baltimore County,1.20 MI W OF MD 45,IS 83,MD 131,1973,Fair,11441,NA,03,15,State Highway Agency,State Highway Agency,11441 vehicles
39.3986916666667,-76.66826944444445,100000030077020,Baltimore County,0.11 MI W OF MD 25,SLAUGHTERHOUSE BRANCH,MD 133,1990,Good,6191,NA,08,16,State Highway Agency,State Highway Agency,6191 vehicles
39.38499832,-76.66333008,100000030078011,Baltimore County,0.95 MI S OF MD 25,OLD PIMLICO ROAD,IS 83 NBR,1962,Fair,96870,NA,02,16,State Highway Agency,State Highway Agency,96870 vehicles
39.38499832,-76.66333008,100000030078012,Baltimore County,0.95 MI S OF MD 25,OLD PIMLICO ROAD,IS 83 SBR,1962,Fair,96870,NA,02,16,State Highway Agency,State Highway Agency,96870 vehicles
39.4114111111111,-76.63022222222222,100000030079010,Baltimore County,2.76 MI S OF IS 695,MD 139,JOPPA ROAD,1958,Fair,7031,812,10,16,State Highway Agency,State Highway Agency,7031 vehicles
39.4004833333333,-76.66649166666667,100000030081020,Baltimore County,0.02 MI W OF MD 25,JONES FALLS,RUXTON ROAD,1961,Fair,5329,NA,08,16,State Highway Agency,State Highway Agency,5329 vehicles
39.400908,-76.662547,100000030082010,Baltimore County,0.26 MI W OF MD 25,IS 83,RUXTON ROAD,1961,Fair,5329,672,08,15,State Highway Agency,State Highway Agency,5329 vehicles
39.489142,-76.868844,100000030083010,Baltimore County,ON CARROLL CO LINE,N BR OF PATAPSCO RIVER,MD 140,1946,Good,53100,NA,03,16,State Highway Agency,State Highway Agency,53100 vehicles
39.42166519,-76.78333282,100000030084010,Baltimore County,0.20 MI N OF MD 940,GWYNNS FALLS,MD 140,1973,Fair,33480,NA,07,16,State Highway Agency,State Highway Agency,33480 vehicles
39.5071444444444,-76.60715833333333,100000030087010,Baltimore County,0.73 MILE W OF COOPER RD,GREENE BRANCH,MD 145,1929,Fair,12712,89,06,16,State Highway Agency,State Highway Agency,12712 vehicles
39.5123638888889,-76.58964166666667,100000030088010,Baltimore County,0.3 MILE E OF COOPER ROAD,GREENE BRANCH,MD 145,1915,Good,12432,97,06,16,State Highway Agency,State Highway Agency,12432 vehicles
39.5435666666667,-76.53115,100000030089010,Baltimore County,ON HARFORD CO LINE,LITTLE GUNPOWDER FALLS,MD 146,1931,Fair,13621,138,11,16,State Highway Agency,State Highway Agency,13621 vehicles
39.4523,-76.46855833333333,100000030091010,Baltimore County,1.01 MI S OF MT VISTA RD,HAYSTACK BRANCH,MD 147,1915,Fair,5752,73,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.4488638888889,-76.47256666666667,100000030092010,Baltimore County,0.02 MI N OF HARTLEY MILL,LONG GREEN CREEK,MD 147,1915,Fair,5752,73,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.4450805555556,-76.47663055555556,100000030093010,Baltimore County,0.46 MI N OF SHARON DR,BR OF LONG GREEN CREEK,MD 147,1916,Fair,5752,65,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.421925,-76.50248888888889,100000030094010,Baltimore County,0.03 MI S OF NOTCH CLIFF,GUNPOWDER FALLS,MD 147,1929,Fair,7982,242,08,15,State Highway Agency,State Highway Agency,7982 vehicles
39.3313527777778,-76.43787222222223,100000030095010,Baltimore County,0.55 MI W OF MD 587,MD 700,MD 150,1942,Fair,35131,NA,08,16,State Highway Agency,State Highway Agency,35131 vehicles
39.31666565,-76.46666718,100000030096010,Baltimore County,0.27 MI SW OF MD 700,MIDDLE RIVER,MD 150,1993,Good,38470,NA,02,17,State Highway Agency,State Highway Agency,38470 vehicles
39.3008861111111,-76.49143333333333,100000030097010,Baltimore County,0.82 MILE EAST OF MD 695,BACK RIVER,MD 150,1988,Good,29630,6688,08,15,State Highway Agency,State Highway Agency,29630 vehicles
39.2933972222222,-76.51677777777778,100000030098013,Baltimore County,0.21 M S OF CONLEY STREET,MD 150,MD 151 SBR,1942,Fair,23941,530,04,15,State Highway Agency,State Highway Agency,23941 vehicles
39.2934583333333,-76.51763888888888,100000030098014,Baltimore County,0.21 M S OF CONLEY STREET,MD 150,MD 151 NBR,1942,Fair,23941,530,04,15,State Highway Agency,State Highway Agency,23941 vehicles
39.2305888888889,-76.46537222222223,100000030099010,Baltimore County,0.53 M N OF 7TH STREET,PAT & BACK RI RR MD 151B,MD 151,1954,Poor,5781,NA,12,16,Private (other than railroad),State Highway Agency,5781 vehicles
39.2239194444444,-76.705075,100000030101010,Baltimore County,.26 MI. N. OF I-95 & US 1,CSX TRANSPORTATION,ROLLING ROAD,1931,Fair,39381,232,12,15,State Highway Agency,State Highway Agency,39381 vehicles
39.3955972222222,-76.62695833333333,100000030102020,Baltimore County,0.05 M N/TOWSONTOWN BLVD,TOWSON RUN,MD 139,1957,Fair,39381,NA,03,16,State Highway Agency,State Highway Agency,39381 vehicles
39.641825,-76.65873888888889,100000030105010,Baltimore County,0.07 MI S OF MD 45,LITTLE FALLS,YORK ROAD,1809,Fair,499,127,08,15,State Highway Agency,State Highway Agency,499 vehicles
39.3433342,-76.46833038,100000030106010,Baltimore County,1.89 MI N OF MD 150,US 40,MD 700,1941,Fair,8661,510,08,15,State Highway Agency,State Highway Agency,8661 vehicles
39.3750111111111,-76.65057777777778,100000030107010,Baltimore County,0.09 MILE NORTH OF MD 25,JONES FALLS,MD 746A,1992,Fair,199,NA,03,15,State Highway Agency,State Highway Agency,199 vehicles
39.294947,-76.778592,100000030109010,Baltimore County,ON HOWARD CO LINE,PATAPSCO RIVER,US 40,1936,Good,37530,1307,04,15,State Highway Agency,State Highway Agency,37530 vehicles
39.236447,-76.667833,100000030110010,Baltimore County,0.27 MI W OF HOLLINS FERR,IS 695,HOLLINS FERRY ROAD,1957,Fair,10399,NA,11,15,State Highway Agency,State Highway Agency,10399 vehicles
39.244889,-76.673808,100000030112010,Baltimore County,1.45 N OF US 1,IS 695,US 1 ALT,1957,Fair,23632,NA,03,15,State Highway Agency,State Highway Agency,23632 vehicles
39.25500107,-76.6883316,100000030113016,Baltimore County,0.18 MI S OF US 1,BENSON AVENUE,IS 695,2004,Good,177072,NA,03,17,State Highway Agency,State Highway Agency,177072 vehicles
39.25666809,-76.69166565,100000030114016,Baltimore County,0.65 MILE NORTH OF IS 95,US 1  AMTRAK  LEEDS AVE,IS 695,2004,Good,177072,NA,09,16,State Highway Agency,State Highway Agency,177072 vehicles
39.256667,-76.691883,100000030115020,Baltimore County,RP 3 TO LEEDS AVE,HERBERT RUN,IS 695 RAMP A(3),1957,Fair,4779,NA,10,15,State Highway Agency,State Highway Agency,4779 vehicles
39.256097,-76.692083,100000030116020,Baltimore County,0.06 MI N OF US 1,HERBERT RUN,IS 695 RAMP F(8),1957,Fair,4227,NA,10,15,State Highway Agency,State Highway Agency,4227 vehicles
39.258036,-76.698567,100000030118010,Baltimore County,AT IS 695,IS 695,WESTLAND BLVD,2003,Good,1155,NA,08,15,State Highway Agency,State Highway Agency,1155 vehicles
39.26166534,-76.70666504,100000030119016,Baltimore County,0.96 MILE NORTH OF US 1,MD 372,IS 695,2004,Good,193762,NA,12,15,State Highway Agency,State Highway Agency,193762 vehicles
39.273639,-76.724336,100000030121010,Baltimore County,0.05 MI E OF WADE AVENUE,IS 695,MD 144,2013,Good,19200,0,09,16,State Highway Agency,State Highway Agency,19200 vehicles
39.27999878,-76.72833252,100000030122010,Baltimore County,0.48 MILE NORTH OF MD 144,EDMONDSON AVENUE,IS 695,1957,Fair,180306,NA,06,16,State Highway Agency,State Highway Agency,180306 vehicles
39.2816658,-76.73166656,100000030123010,Baltimore County,0.49 MILE SOYTH OF US 40,INGLESIDE AVENUE,IS 695,1957,Fair,180306,2136,02,16,State Highway Agency,State Highway Agency,180306 vehicles
39.28666687,-76.73999786,100000030124010,Baltimore County,1.23 MILE NORTH OF MD 144,US 40,IS 695,1958,Fair,188860,4184,01,16,State Highway Agency,State Highway Agency,188860 vehicles
39.297183,-76.742906,100000030125010,Baltimore County,0.6 MI S OF IS 70,IS 695,CROSBY ROAD,1961,Poor,6523,875,06,15,State Highway Agency,State Highway Agency,6523 vehicles
39.30500031,-76.74500275,100000030127013,Baltimore County,0.54 M E OF ROLLING ROAD,RAMPS C & G,IS 70 EBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,100000030127014,Baltimore County,0.54 M E OF ROLLING ROAD,RAMPS C & G,IS 70 WBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,100000030128015,Baltimore County,@ I-695 & I-70 INTERCHANG,IS 70 RAMPS B & F,IS 695 RAMP G IL,1966,Fair,25300,NA,08,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,100000030128016,Baltimore County,@ I-695 & I-70 INTERCHANG,IS 70 RAMPS B & F,IS 695 RAMP C OL,1966,Fair,25300,779,08,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,100000030129013,Baltimore County,2.89 MI E OF HOWARD CO,IS 695,IS 70 RAMP B EB,1966,Fair,25300,NA,06,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,100000030129014,Baltimore County,2.89 MI E OF HOWARD CO,IS 695,IS 70 RAMP F WB,1966,Fair,25300,NA,06,15,State Highway Agency,State Highway Agency,25300 vehicles
39.305167,-76.729283,100000030130020,Baltimore County,@ I-695 & I-70 INTERCHANG,DEAD RUN,I 70 RPS B(3) & F(,1961,Fair,188860,NA,11,15,State Highway Agency,State Highway Agency,188860 vehicles
39.3116684,-76.74500275,100000030131010,Baltimore County,0.39 MI N OF IS 70,IS 695 RAMP J,IS 70 RAMP H,1965,Fair,39171,1109,07,15,State Highway Agency,State Highway Agency,39171 vehicles
39.30500031,-76.74500275,100000030132010,Baltimore County,0.39 MI N OF IS 70,MD 122(SEC BLVD) RAMP M,IS 695 RAMP E,1965,Fair,38070,910,05,15,State Highway Agency,State Highway Agency,38070 vehicles
39.312442,-76.744922,100000030133010,Baltimore County,0.45 MI N OF IS 70,MD 122 (SECURITY BLVD),IS 695 RAMP O,1961,Fair,5718,NA,03,15,State Highway Agency,State Highway Agency,5718 vehicles
39.3116684,-76.74500275,100000030134010,Baltimore County,0.46 MILE NORTH OF IS 70,SECURITY BOULEVARD,IS 695,1961,Good,203902,NA,02,17,State Highway Agency,State Highway Agency,203902 vehicles
39.3116684,-76.74333191,100000030135040,Baltimore County,0.45 MI N OF IS 70,IS 695 RAMP P(1),MD 122 (SEC BLVD),1961,Fair,34910,158,10,16,State Highway Agency,State Highway Agency,34910 vehicles
39.31666565,-76.74500275,100000030136020,Baltimore County,0.66 M N OF SECURITY BLVD,DEAD RUN,IS 695 & BELMT AVE,1961,Fair,206852,NA,05,16,State Highway Agency,State Highway Agency,206852 vehicles
39.32166672,-76.74500275,100000030137010,Baltimore County,1.12 MILE NORTH OF IS 70,DOGWOOD RD,IS 695,1961,Fair,203902,NA,02,15,State Highway Agency,State Highway Agency,203902 vehicles
39.333142,-76.744517,100000030138010,Baltimore County,1.11 MI S OF MD 26,IS 695,WINDSOR MILL ROAD,1961,Fair,19171,584,11,16,State Highway Agency,State Highway Agency,19171 vehicles
39.34833145,-76.74500275,100000030139010,Baltimore County,3.0 MILE NORTH OF IS 70,MD 26,IS 695,2012,Good,210600,NA,10,16,State Highway Agency,State Highway Agency,210600 vehicles
39.36000061,-76.74666595,100000030140010,Baltimore County,0.74 MILE NORTH OF MD 26,MILFORD MILL ROAD,IS 695,2017,Good,189237,NA,02,17,State Highway Agency,State Highway Agency,189237 vehicles
39.36000061,-76.74666595,100000030141020,Baltimore County,0.063 M N MILFORD MILL RD,SCOTTS LEVEL BRANCH,IS 695 & CO. ROADS,1961,Fair,189237,NA,08,16,State Highway Agency,State Highway Agency,189237 vehicles
39.369447,-76.74805,100000030142010,Baltimore County,0.38 MI S OF IS 795,IS 695,OLD COURT ROAD,1983,Fair,14190,NA,03,15,State Highway Agency,State Highway Agency,14190 vehicles
39.37166595,-76.74666595,100000030143015,Baltimore County,0.15 MILE SOUTH OF IS 795,MTA METRO,IS 695 IL,1961,Fair,189237,2246,12,15,State Highway Agency,State Highway Agency,189237 vehicles
39.37166595,-76.74666595,100000030143016,Baltimore County,0.15 MILE SOUTH OF IS 795,MTA METRO,IS 695 OL,1961,Fair,92886,2246,12,15,State Highway Agency,State Highway Agency,92886 vehicles
39.37666702,-76.74500275,100000030144015,Baltimore County,0.12 MILE NORTH OF IS 795,GWYNNS FALLS,IS 695 IL,1961,Fair,188352,NA,07,15,State Highway Agency,State Highway Agency,188352 vehicles
39.37666702,-76.74500275,100000030144016,Baltimore County,0.12 MILE NORTH OF IS 795,GWYNNS FALLS,IS 695 OL,1961,Fair,188352,NA,07,15,State Highway Agency,State Highway Agency,188352 vehicles
39.38499832,-76.73500061,100000030146010,Baltimore County,0.6 M S OF MT WILSON LANE,IS 695,MD 140,2002,Good,42450,NA,06,15,State Highway Agency,State Highway Agency,42450 vehicles
39.389781,-76.722175,100000030147010,Baltimore County,0.05 MI N OF MD 129A,IS 695,MD 129,1961,Good,20000,NA,12,15,State Highway Agency,State Highway Agency,20000 vehicles
39.390667,-76.712903,100000030148010,Baltimore County,0.50 MI N OF MD 129,IS 695,STEVENSON ROAD,1961,Fair,8404,NA,05,15,State Highway Agency,State Highway Agency,8404 vehicles
39.39666748,-76.6883316,100000030149010,Baltimore County,1.37 MILE SOUTH OF MD 25,GREENSPRING AVENUE,IS 695,1961,Fair,176700,1518,11,15,State Highway Agency,State Highway Agency,176700 vehicles
39.401636,-76.678772,100000030150020,Baltimore County,0.72 MILE SOUTH OF MD 25,SLAUGHTERHOUSE BRANCH,IS 695,1961,Fair,176700,NA,06,16,State Highway Agency,State Highway Agency,176700 vehicles
39.407544,-76.667911,100000030151010,Baltimore County,0.79 MI S OF JOPPA ROAD,IS 695,MD 25,1996,Good,9121,NA,02,16,State Highway Agency,State Highway Agency,9121 vehicles
39.40833282,-76.66666412,100000030152010,Baltimore County,0.19 MI N OF MD 25,JONES FALLS,IS 695 RAMP G,1961,Fair,17593,NA,12,16,State Highway Agency,State Highway Agency,17593 vehicles
39.40999985,-76.66500092,100000030153010,Baltimore County,0.17 MILE SOUTH OF IS 83,IS 83 SBR & JONES FALLS,IS 695,1961,Fair,180020,NA,07,16,State Highway Agency,State Highway Agency,180020 vehicles
39.41166687,-76.66333008,100000030154010,Baltimore County,0.36 MILE NORTH OF MD 25,MD 25A,IS 83/IS 695,2005,Good,176700,NA,08,16,State Highway Agency,State Highway Agency,176700 vehicles
39.41333389,-76.66500092,100000030155010,Baltimore County,0.36 MI N OF MD 25,MD 25A,IS 83 SB RAMP,2005,Good,32550,NA,08,16,State Highway Agency,State Highway Agency,32550 vehicles
39.41415405,-76.66036987,100000030156010,Baltimore County,0.54 MILE EAST OF MD 25,IS 83/IS 695 & RAMP 7,JOPPA ROAD,2005,Good,7031,NA,10,16,State Highway Agency,State Highway Agency,7031 vehicles
39.41999817,-76.65000153,100000030157010,Baltimore County,1.09 MI S OF MD 139,THORNTON ROAD,IS 83/IS 695,1954,Fair,222500,NA,11,15,State Highway Agency,State Highway Agency,222500 vehicles
39.41999817,-76.63999939,100000030158010,Baltimore County,0.62 MILE SOUTH OF MD 139,IS 83 NBR,IS 695,1955,Fair,179082,1591,03,15,State Highway Agency,State Highway Agency,179082 vehicles
39.41944504,-76.6388855,100000030159010,Baltimore County,0.2 MILE NORTH OF IS 83,MTA LIGHT RAIL,IS 695,1955,Fair,179082,2515,02,15,State Highway Agency,State Highway Agency,179082 vehicles
39.416775,-76.629128,100000030160010,Baltimore County,0.38 MI N OF JOPPA RD,IS 695,MD 139,2012,Good,56500,NA,01,17,State Highway Agency,State Highway Agency,56500 vehicles
39.413742,-76.612097,100000030161010,Baltimore County,0.08 MILE NORTH OF MD 45A,IS 695,MD 45,2005,Good,41520,NA,04,16,State Highway Agency,State Highway Agency,41520 vehicles
39.412903,-76.600317,100000030162010,Baltimore County,0.78 MI N OF MD 45,IS 695,MD 146,2001,Good,24902,NA,10,15,State Highway Agency,State Highway Agency,24902 vehicles
